CLIENT,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
934,1,78,55,1,,,1,1,1,1613.846071,,,0,708.2582143,3261.697857,950.7153571,907.2246429,5,3,911.9975,904.3546429,535.7142857,44.10464286,239.0714286,29,25,8,4,5,0,0,0,0,0,0
1144,1,48,18,1,1,2,1,,,1329.598214,0.007142857,6071.720714,0,,,954.6217857,824.8064286,13,10,888.4675,758.8760714,178.5714286,114.6821429,93.85714286,22,18,3,6,2,0,1,0,0,4.357142857,0
385,0,51,70,1,3,2,1,,,2717.866786,48214.33393,8922.489286,0,,,956.07,955.5775,4,3,1099.038571,1099.038571,964.2857143,0,131.2528571,15,15,4,0,10,0,1,0,0,4.5,0
1312,1,64,154,3,,,,,,11295.45714,,,,,,956.3582143,956.3582143,8,8,956.3771429,956.3771429,171.4285714,129.9296429,651.6260714,21,21,2,8,10,0,0,0,0,0,0
1535,1,28,27,1,1,,,1,,142.8571429,0,,,2.357142857,,956.7982143,953.8692857,6,2,850.6514286,849.2228571,107.1428571,251.33,486.4285714,18,16,2,8,4,0,0,0,0,0,0
935,0,46,49,1,,,1,,,2430.974643,,,0,,,957.4142857,643.4035714,13,11,977.4142857,643.4035714,171.4285714,0,153.7142857,21,11,3,0,5,1,0,0,2.344821429,0,0
1442,0,26,9,1,,,1,,,0.000357143,,,0,,,966.1914286,966.1914286,2,2,653.5335714,653.5335714,246.4285714,83.81928571,320.6071429,18,18,5,8,3,1,0,1,8.280714286,0,15.8
1439,0,25,7,1,,,,,,9137.487857,,,,,,970.5346429,970.5346429,3,3,1232.800714,1232.800714,60.71428571,227.3714286,944.2864286,14,14,1,7,5,0,0,0,0,0,0
262,0,38,72,1,,,,,,2614.333571,,,,,,973.71,973.71,2,2,506.8321429,506.8321429,35.71428571,46.54642857,417.4285714,13,13,1,1,10,0,0,0,0,0,0
56,1,54,105,1,1,,,,,583.7142857,2907.094286,,,,,977.3978571,964.9039286,3,2,478.7457143,478.7457143,314.2857143,164.46,0,10,10,3,7,0,0,0,0,0,0,0
1306,0,43,102,1,,,,,,253.2121429,,,,,,979.4296429,979.4296429,3,3,885.9857143,885.9857143,661.7242857,220.6542857,0,11,11,3,6,0,0,1,0,0,0.893928571,0
1128,0,60,64,1,,,,,,379.3485714,,,,,,982.1517857,982.1517857,3,3,831.8757143,831.8757143,0,159.4546429,627.5639286,17,17,0,5,8,0,0,0,0,0,0
38,0,27,12,1,1,,,,,6398.112143,7908.883214,,,,,987.8585714,987.8585714,4,4,957.6796429,957.6796429,307.1428571,219.4296429,427.7142857,26,26,4,12,9,0,0,0,0,0,0
705,1,34,64,3,,,,,,191.1260714,,,,,,992.2871429,992.2871429,3,3,959.5,959.5,789.2857143,23.39285714,138.0357143,38,38,16,3,4,0,1,0,0,2.138571429,0
1274,1,41,35,1,,6,,,,15.485,,0,,,,993.5571429,993.5571429,5,5,2499.696429,2499.696429,107.1428571,82.26785714,2310.285714,11,11,1,2,8,0,0,0,0,0,0
1022,1,71,53,1,,,,1,,375.5846429,,,,1055.201071,,993.8957143,712.3228571,8,2,951.3925,712.8257143,300,253.5667857,120.8571429,34,10,3,22,4,0,0,0,0,0,0
191,1,59,150,1,,,,,,1047.586071,,,,,,998.6810714,998.6810714,4,4,995.4103571,995.4103571,114.2857143,83.94678571,790.035,19,19,6,5,4,0,0,0,0,0,0
712,0,51,48,1,,,1,,1,3551.878214,,,0,,1985.372857,999.0375,683.7485714,8,5,948.7114286,683.7485714,346.4285714,0,0,10,5,1,0,0,0,0,0,0,0,0
483,0,57,175,1,,4,1,,,1345.233929,,0,8.868928571,,,1000.081071,1000.081071,2,2,808.1,808.1,35.71428571,16.42857143,104.8214286,7,7,1,2,1,0,0,1,0,0,10.80964286
805,1,57,147,1,,,1,,,0.6175,,,354.96,,,1001.298929,1001.298929,16,16,1577.325,1577.325,928.5714286,245.6464286,399.6071429,24,24,4,9,10,0,0,0,0,0,0
82,0,20,151,1,,1,,,,11324.90786,,34612.79036,,,,1001.576071,1001.576071,4,4,886.0357143,886.0357143,357.1428571,0,525.2857143,16,16,1,0,14,0,0,1,0,0,5.396428571
1391,1,73,136,1,,,,,,2221.302857,,,,,,1002.981429,1002.981429,4,4,584.7878571,584.7878571,53.57142857,170.645,360.5714286,12,12,2,7,3,1,0,1,3.349285714,0,4.25
584,1,35,232,1,1,,1,,,2538.386786,5734.547143,,0,,,1007.147857,1007.1475,6,5,1474.921071,1474.921071,0,428.2889286,558.6785714,39,39,0,21,15,0,0,1,0,0,8.75
316,0,1,211,1,,,,,,22.73357143,,,,,,1022.846071,1022.846071,6,6,1026.817857,1026.817857,535.7142857,7.710714286,481.4642857,21,21,6,1,9,0,0,1,0,0,15.01535714
157,1,25,151,1,,,,,,3970.271786,,,,,,1023.934286,1023.934286,3,3,1076.535714,1076.535714,357.1428571,157.8035714,343.3214286,18,18,2,6,7,0,0,0,0,0,0
694,0,34,40,1,1,,,,1,0.002142857,114458.4568,,,,117.6539286,1028.265,927.1357143,5,3,754.7821429,754.7821429,232.1428571,182,16.96428571,12,12,4,3,1,0,1,0,0,5.5725,0
551,0,10,32,1,,,,1,1,865.4814286,,,,0.928571429,625.6260714,1029.363214,876.2157143,10,4,987.6646429,874.2182143,392.8571429,199.8432143,175.1428571,36,22,1,13,10,0,0,0,0,0,0
657,0,42,42,1,1,,1,,,757.75,0,,274.9439286,,,1029.984286,1029.7225,4,3,1062.5,1062.5,535.7142857,119.0357143,407.75,7,7,1,2,4,0,0,0,0,0,0
1209,1,50,19,1,,,,,,588.7410714,,,,,,1035.715714,1035.715714,2,2,1095.932143,1095.932143,0,0,0,2,2,0,0,0,0,0,1,0,0,9.428571429
120,1,32,14,1,2,,,,,156.8175,4.548571429,,,,,1036.266786,1021.007857,3,2,710.9821429,710.9821429,114.2857143,139.5535714,456.9285714,19,19,1,9,8,0,0,1,0,0,7.297857143
1461,1,32,158,1,,,1,,,38.30357143,,,0,,,1056.638571,749.9442857,12,10,1217.674286,749.9442857,0,0,434.5714286,19,10,0,0,5,0,1,0,0,4.285714286,0
129,1,42,126,1,,,,,,1103.658571,,,,,,1062.034286,1062.034286,5,5,1021.607143,1021.607143,678.5714286,0,343.0357143,9,9,2,0,7,1,0,1,28.29553571,0,6.138928571
629,0,61,173,1,,2,,,,61.76678571,,34387.58357,,,,1064.19,1064.19,3,3,817.4621429,817.4621429,660.7142857,41.355,115.1785714,17,17,3,5,8,0,1,0,0,49.08071429,0
729,1,17,85,1,1,1,1,,,2082.308929,0,0,0,,,1069.865714,1069.811071,6,5,4748.714286,4748.714286,0,0,462.7857143,14,14,0,0,11,0,1,1,0,3.502142857,28.14892857
689,0,39,133,1,,,,,,396.3082143,,,,,,1071.428929,1071.428929,3,3,908.275,908.275,0,10.78571429,0,5,5,0,3,0,0,0,0,0,0,0
1075,0,29,101,1,,,,,,1021.694643,,,,,,1071.445,1071.445,2,2,859.2178571,859.2178571,0,0,0,4,4,0,0,0,0,0,0,0,0,0
264,0,48,109,1,,,,,,4483.517143,,,,,,1071.526786,1071.526786,2,2,1324.642857,1324.642857,250,0,1071.428571,4,4,1,0,1,0,0,0,0,0,0
1580,0,31,139,1,1,,,1,1,1773.098214,4105.325,,,709.0103571,2825.505,1071.894286,922.2164286,10,3,1091.301786,752.6071429,553.5714286,0,271.1428571,26,16,6,0,8,0,0,0,0,0,0
1479,1,66,61,1,,,,,,472.3660714,,,,,,1074.551429,1074.551429,2,2,860.3182143,860.3182143,710.7142857,148.0325,0,12,12,4,6,0,0,1,0,0,5.142857143,0
718,0,2,13,1,,,1,,1,273.4285714,,,215.49,,1057.957143,1075.414643,826.0521429,13,10,873.9603571,826.0521429,382.1428571,0,35.71428571,24,15,3,0,1,1,0,0,8.301785714,0,0
1083,0,39,12,2,,1,,,,42.61892857,,759.1507143,,,,1076.222143,1076.222143,2,2,1078.763214,1078.763214,0,0,0,4,4,0,0,0,0,0,1,0,0,27.55178571
1317,0,39,176,1,,,,,,435.1732143,,,,,,1077.437143,1077.437143,6,6,743.3117857,743.3117857,178.5714286,471.5260714,89.82142857,35,35,2,29,3,1,0,0,5.987678571,0,0
1149,1,54,172,1,,,1,,,0,,,62.7025,,,1085.507857,952.4571429,15,13,1252.262143,998.7342857,0,291.4978571,258.3214286,51,40,0,25,9,1,1,0,1.511428571,2.001071429,0
1368,1,23,51,1,,,,,,49585.30179,,,,,,1089.722143,1089.722143,2,2,1413.231786,1413.231786,767.8571429,644.9460714,0,40,40,7,31,0,0,1,0,0,3.714285714,0
692,1,32,126,1,,,1,,,641.1296429,,,0,,,1092.632857,930.5321429,13,10,1142.713929,980.6467857,71.42857143,120.3928571,567.0103571,31,25,2,9,9,0,1,1,0,4.285714286,13.13107143
1565,0,37,44,1,,,1,,,822.2410714,,,0,,,1094.901429,1023.494643,12,10,1264.443214,1029.699643,625,65.61428571,257.1428571,26,19,5,6,4,0,0,1,0,0,15.71428571
864,1,31,26,1,,,1,,,23.49607143,,,0,,,1095.303214,1095.303214,2,2,787.8928571,787.8928571,785.7142857,0,0,5,5,3,0,0,1,0,0,30.69732143,0,0
557,0,21,151,1,,2,1,,,2815.486786,,0,0,,,1101.993929,910.4160714,15,13,1190.876071,947.8539286,96.42857143,308.2610714,349.9435714,33,23,6,11,3,1,0,1,0.396428571,0,2.380714286
160,0,41,181,1,,,,,,3314.279643,,,,,,1104.731071,1104.731071,3,3,708.7110714,708.7110714,0,50.13964286,657.8214286,23,23,0,7,15,0,0,1,0,0,17.0475
815,1,42,150,1,,,,,,4523.646786,,,,,,1107.144286,1107.144286,3,3,1210.810357,1210.810357,0,210.7464286,217.6785714,12,12,0,6,2,0,0,0,0,0,0
502,0,69,192,1,,,1,,,950.4725,,,0,,,1108.3325,1001.699643,12,10,1366.973929,1170.954286,250,168.6907143,642.2378571,35,28,2,12,11,1,0,0,6.042321429,0,0
1309,1,57,151,1,,,,,,0.040357143,,,,,,1109.891429,1109.891429,7,7,414.5242857,414.5242857,0,227.5242857,174.2857143,14,14,0,8,4,0,1,0,0,2.392857143,0
1166,0,77,79,1,,,,,,1780.152857,,,,,,1142.8625,1142.8625,4,4,692.1785714,692.1785714,0,0,688.5714286,13,13,0,0,12,1,0,0,0.319821429,0,0
578,0,49,92,1,,,,,,4781.011071,,,,,,1145.619286,1145.619286,2,2,1598.845714,1598.845714,567.8571429,603.9885714,427,19,19,2,12,5,1,0,1,10.88357143,0,9.9925
682,0,3,149,1,1,11,,,,684.2814286,4557.6075,1146.4175,,,,1152.682857,866.5007143,5,3,1043.535714,1043.535714,742.8571429,0,297.9285714,22,22,12,0,2,0,1,1,0,0.214285714,9.392857143
901,0,41,52,1,,,1,1,1,153.9807143,,,803.7907143,983.7857143,9501.474643,1153.421071,1079.041429,15,8,1679.397143,1405.478214,203.5714286,26.78571429,1038.642857,29,18,3,3,5,1,0,0,0.144821429,0,0
809,1,30,157,1,,,,,1,16.62392857,,,,,3295.807143,1156.069643,1053.537857,4,3,1444.089643,1434.589643,857.1428571,372.2682143,44.64285714,30,28,3,20,2,0,1,1,0,6.964285714,8.262142857
725,0,31,74,1,,20,,,,374.2242857,,0,,,,1156.5575,1156.5575,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2.594464286,0,0
1065,0,25,119,1,,,1,,1,1450.235,,,0,,360.3546429,1157.138929,1064.652857,7,4,747.0582143,724.8796429,303.5714286,0,281.1428571,13,11,2,0,5,0,0,1,0,0,8.571428571
599,0,22,23,1,1,,,,,16.67107143,23252.44357,,,,,1161.253571,1140.317857,5,4,1777.897143,1777.897143,178.5714286,771.6507143,686.1607143,41,41,2,27,9,0,0,0,0,0,0
1167,0,53,53,1,1,,1,,,213.0685714,3877.464286,,0,,,1161.536071,1160.870357,4,3,699.5782143,699.5782143,178.5714286,65.64964286,455.25,14,14,1,1,11,0,1,0,0,2.142857143,0
482,0,65,7,1,,,,,,22.41785714,,,,,,1164.288214,1164.288214,4,4,494.9642857,494.9642857,35.71428571,265.3214286,193.9285714,16,16,1,11,4,0,0,1,0,0,10.82142857
1364,0,39,63,1,1,,1,,,0,4846.536429,,260.8635714,,,1168.990357,1002.007143,10,7,1517.747143,1517.747143,35.71428571,547.0328571,931.1785714,31,31,1,11,18,0,1,1,0,14.28571429,22.70392857
108,0,39,82,1,2,,1,,,816.8389286,0,,0,,,1175.480357,1171.326071,8,6,465.5,465.5,0,31.60714286,430.5,10,10,0,2,7,0,0,0,0,0,0
757,0,50,108,1,,,,,,1202.235,,,,,,1183.395714,1183.395714,5,5,1117.882143,1117.882143,535.7142857,0,363.8928571,7,7,2,0,2,1,0,0,9.939821429,0,0
297,1,73,56,1,,,1,,,906.7657143,,,0,,,1185.661429,1185.661429,5,5,785.7514286,785.7514286,0,185.1371429,64.96428571,12,12,0,7,3,0,0,0,0,0,0
202,0,61,150,1,,,1,1,,42.95142857,,,0,254.9896429,,1190.065,1125.106786,9,4,1577.052857,1336.653571,0,235.8992857,966.9642857,18,12,0,2,6,0,0,0,0,0,0
721,0,67,82,1,1,,1,,,218.6946429,27896.88679,,526.4889286,,,1197.484286,1190.446429,6,5,1147.9,1147.9,178.5714286,151.9535714,813.875,17,17,1,4,11,0,1,0,0,4.464285714,0
13,0,66,132,1,1,,,,1,353.8396429,5.8325,,,,3458.295714,1201.107143,1095.644643,6,3,1232.796429,1158.367857,339.2857143,173.4321429,312.5357143,41,39,6,17,10,0,0,0,0,0,0
462,0,23,26,1,,,1,,,570.3421429,,,104.0114286,,,1201.848571,851.9428571,5,3,1195.455357,847.0128571,421.4285714,0,71.85714286,10,9,3,0,3,0,0,0,0,0,0
37,0,30,172,1,1,,,,,19.01357143,3850.173214,,,,,1205.178571,1188.082857,3,2,889.6303571,889.6303571,382.1428571,265.8803571,238.9285714,32,32,12,16,2,0,1,0,0,0.642857143,0
436,1,27,70,1,,,,,,40.60071429,,,,,,1205.715,1205.715,6,6,1136.5,1136.5,660.7142857,52.71428571,420.0357143,17,17,6,2,4,0,0,0,0,0,0
1180,0,18,150,1,,,,1,1,18364.81857,,,,119.8428571,1361.018214,1209.171429,1068.624286,11,6,1582.969643,1569.3625,364.2857143,389.2482143,615.7928571,50,44,5,23,11,0,0,0,0,0,0
1232,1,56,149,1,,,,,,18.08928571,,,,,,1209.542857,1209.542857,3,3,1338.365,1338.365,321.4285714,184.5078571,825.2857143,22,22,1,10,10,1,1,0,1.825357143,6.035714286,0
31,0,59,97,1,,,,1,1,2336.850714,,,,613.6017857,679.5007143,1224.863571,1056.094286,6,2,2816.695714,2697.481429,57.14285714,1320.296429,843.8278571,46,41,1,22,13,0,0,0,0,0,0
544,1,5,113,1,,64,,,,4808.271071,,32990.44607,,,,1226.226786,1226.226786,5,5,804.98,804.98,278.5714286,451.8185714,72.73285714,24,24,1,15,6,1,0,1,0.059821429,0,17.78571429
1195,1,68,200,1,,,1,,,120.1517857,,,0,,,1227.041786,1227.041786,2,2,1094.673929,1094.673929,357.1428571,330.8525,401.5714286,30,30,1,16,11,0,0,1,0,0,3.321428571
1059,1,34,48,1,1,4,,,,819.1517857,1816.0475,210.3571429,,,,1234.196429,876.2532143,6,3,925.325,925.325,328.5714286,94.21785714,502.5357143,14,14,3,2,9,1,0,0,1.368928571,0,0
509,1,5,168,1,,,1,,,6722.328571,,,0,,,1235.326071,1235.326071,4,4,904.5267857,904.5267857,53.57142857,102.0982143,338.7142857,27,27,3,8,13,0,0,1,0,0,10.10714286
422,0,27,160,1,1,1,,,,502.4460714,92.50607143,0,,,,1235.768214,1232.805714,4,3,1471.892857,1471.892857,535.7142857,0,936.1785714,8,8,1,0,7,0,0,1,0,0,1.071428571
814,0,46,7,1,1,1,,,,2498.932143,3639.594643,308.8821429,,,,1237.548571,1222.448929,4,3,403.1785714,403.1785714,17.85714286,0,384.6785714,11,11,1,0,9,0,0,0,0,0,0
1561,1,12,204,1,1,,,,,361.4703571,1927.531786,,,,,1250.163571,1142.859643,6,4,1964.546786,1285.975357,246.4285714,670.1289286,104.75,21,19,2,12,1,0,0,1,0,0,4.214285714
1273,1,47,161,1,,,,,,165.95,,,,,,1258.206071,1258.206071,4,4,921.7364286,921.7364286,57.14285714,194.5107143,666.69,23,23,2,13,7,1,1,0,0.777142857,5.785714286,0
618,1,48,62,1,,,1,,1,0,,,0,,887.375,1266.735714,1182.681071,5,4,816.7889286,814.6817857,285.7142857,73.18178571,270.1785714,17,16,1,2,11,0,1,0,0,18.57142857,0
294,0,54,101,1,1,13,,,,13.18178571,18834.435,0,,,,1268.748929,1264.469643,4,3,1161.321429,1161.321429,535.7142857,0,623.3214286,7,7,1,0,5,1,0,0,10.09875,0,0
251,0,67,8,1,1,,,,,0,6432.6,,,,,1270.847857,1141.875714,5,3,1410.682143,1410.682143,267.8571429,0,1139.432143,14,14,3,0,10,0,0,0,0,0,0
636,1,51,82,1,1,,,1,,2623.826429,2457.837143,,,-7.738214286,,1271.538929,1265.971786,9,4,1385.417857,1383.060714,0,64.60714286,560.3571429,13,9,0,3,2,0,0,0,0,0,0
877,0,26,8,1,,,,,,2163.824643,,,,,,1272.231071,1272.231071,8,8,1317.642857,1317.642857,207.1428571,165.9285714,941.6071429,13,13,2,7,2,0,0,0,0,0,0
1502,1,17,34,1,,,1,1,,711.0532143,,,558.3321429,408.3689286,,1280.106071,901.0057143,9,3,1340.885357,1101.535357,214.2857143,290.2785714,436.0357143,34,16,3,19,5,1,0,1,34.01660714,0,5.368928571
73,1,87,163,1,1,1,1,,,179.3571429,21.01607143,53571.42857,0,,,1283.688571,533.3767857,6,3,1053.6,1053.596071,0,0,304.5164286,4,3,0,0,2,0,1,1,0,1.785714286,18.35392857
1267,0,37,125,1,1,,1,,1,1753.040714,1959.871071,,461.3339286,,4312.384643,1284.863929,1028.784643,17,12,1238.068571,1028.784643,600,0,83.53571429,32,19,5,0,4,0,1,1,0,2.858214286,21.82071429
1575,0,25,67,1,,,,,,5204.289643,,,,,,1289.683214,1289.683214,3,3,1008.613571,1008.613571,639.0285714,210.6032143,155.1607143,26,26,3,15,6,0,0,0,0,0,0
1470,1,33,175,2,1,,1,,,0,3250.753929,,0,,,1295.383571,1295.331429,8,7,1296.675,1296.675,0,155.5521429,1137.301429,18,18,0,5,12,1,0,1,2.794107143,0,4.25
926,1,72,188,1,,,1,,,2860.802143,,,0,,,1300.838214,1300.838214,4,4,1368.535714,1368.535714,1142.857143,0,221.6428571,12,12,3,0,8,0,1,0,0,3.392857143,0
1001,1,64,9,1,,,1,,,714.4475,,,529.8546429,,,1302.177857,1302.177857,2,2,610.3839286,610.3839286,353.1696429,149.7142857,104.3571429,15,15,4,3,5,0,1,0,0,10.10571429,0
17,0,64,150,1,,,,,,338.7764286,,,,,,1309.474643,1309.474643,4,4,5000.515357,5000.515357,803.5714286,168.9260714,4023.767857,33,33,5,7,20,0,0,0,0,0,0
1612,1,63,114,1,,,1,,1,170.5932143,,,0,,6250,1310.370714,909.2757143,8,4,955.14,751.8296429,285.7142857,0,14.28571429,12,9,2,0,2,0,0,0,0,0,0
563,0,26,150,1,1,4,1,,,56.62785714,0.4475,263.9532143,255.4853571,,,1321.226071,1142.611071,4,2,1054.857143,1054.857143,203.5714286,0,846.9285714,20,20,3,0,16,0,1,0,0,1.3225,0
179,0,20,109,1,,,,,,11.68464286,,,,,,1322.144643,1322.144643,5,5,642.6071429,642.6071429,89.28571429,10.32142857,539.6071429,9,9,2,2,4,0,0,1,0,0,14.13857143
747,1,31,20,1,,,1,,,43.13,,,1459.457143,,,1322.731071,1322.719286,18,17,1270.2,1243.025,535.7142857,75.90607143,624.4285714,36,33,3,3,24,1,0,1,0.25,0,3.892857143
1220,1,28,53,1,1,,1,1,,1242.643214,26851.72464,,493.2075,1.428571429,,1324.341429,966.5921429,39,33,1465.728571,1001.243929,371.4285714,122.8285714,141.2142857,73,40,12,12,4,1,0,1,4.910714286,0,4.251428571
920,1,29,150,1,,,,,,111.8703571,,,,,,1345.573929,1345.573929,4,4,1324.638929,1324.638929,821.4285714,214.3889286,285.1428571,20,20,5,4,7,0,0,0,0,0,0
1266,0,20,59,1,,1,1,,,2094.669286,,7743.577143,0,,,1348.016429,1348.016429,4,4,1030.318214,1030.318214,178.5714286,157.2857143,689.8182143,15,15,1,4,8,0,1,0,0,8.607142857,0
609,0,67,14,1,1,,,,,130.8475,24933.45321,,,,,1348.790357,1169.680714,5,3,984.8292857,984.8292857,114.2857143,377.9364286,310.6428571,25,25,2,19,2,0,0,0,0,0,0
911,0,22,30,1,,,1,,,3.257142857,,,0,,,1353.236786,1353.236786,4,4,2878.437143,2878.437143,696.4285714,644.1871429,1533.107143,40,40,3,20,15,1,0,1,1.269642857,0,1.071428571
1484,1,39,0,1,,,,,,0,,,,,,1355.088571,1355.088571,5,5,768.625,768.625,107.1428571,302.4464286,357.7857143,23,23,1,16,5,1,0,1,25.60910714,0,8.7225
575,0,28,151,1,,,,,,765.9475,,,,,,1357.1475,1357.1475,4,4,2039.233214,2039.233214,1821.428571,88.26892857,117.3571429,32,32,21,7,1,0,1,1,0,15.29178571,8.420714286
1608,0,63,108,1,,,,1,1,554.1657143,,,,1.785714286,3728.290714,1369.82,865.2528571,12,5,1259.956429,1245.473214,285.7142857,205.9096429,232.2857143,29,23,2,10,4,0,0,0,0,0,0
1613,1,46,45,1,,,,,,676.0085714,,,,,,1370.3625,1370.3625,4,4,1283.518929,1283.518929,142.8571429,144.0225,353,25,25,2,12,8,1,0,0,2.088571429,0,0
507,1,49,150,1,1,3,,1,,395.4264286,4474.939286,0,,0.714285714,,1372.664643,1370.841429,7,3,1035.607143,1034.178571,103.5714286,69.53571429,856.75,14,12,1,6,3,1,0,0,1.798035714,0,0
1499,0,5,267,1,,,1,,1,0,,,127.3571429,,12738.25536,1376.794643,1339.050357,5,4,1733.850714,1730.886429,285.7142857,344.9221429,395.8571429,31,30,4,10,12,0,0,1,0,0,7.107142857
744,1,33,107,2,,,,,1,7881.311071,,,,,9055.584643,1380.643929,1296.896071,4,3,1395.894286,1384.608571,71.42857143,247.0014286,868.75,37,35,2,12,19,0,0,0,0,0,0
850,0,49,44,1,,,,,,43.52321429,,,,,,1392.402857,1392.402857,3,3,1226.345357,1226.345357,0,0,121.9285714,6,6,0,0,1,0,1,0,0,0.893928571,0
890,1,35,22,1,1,,,,,1024.444286,16727.63536,,,,,1394.649286,1394.648214,5,4,1577.507143,1577.507143,0,0,1178.571429,4,4,0,0,1,1,1,0,8.936964286,4.25,0
1066,1,70,54,2,,3,,,1,40.19107143,,0,,,3708.253929,1397.010357,1225.663214,6,5,931.1646429,929.3789286,0,0,739.4146429,13,12,0,0,9,0,0,0,0,0,0
114,0,26,13,1,,,,1,,35.71428571,,,,1068.209643,,1406.255714,691.97,7,6,1016.868571,302.5828571,107.1428571,41.86857143,132.1428571,17,16,7,6,2,0,0,0,0,0,0
328,0,27,10,1,,,,,,2.415,,,,,,1408.476071,1408.476071,2,2,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1382,0,23,99,1,,,1,,,428.8196429,,,0,,,1411.150714,1006.875357,27,20,1424.178929,971.7325,189.2857143,215.1,160.6785714,32,20,1,8,3,0,0,0,0,0,0
1125,0,64,150,1,,,,,,401.1625,,,,,,1420.695714,1420.695714,4,4,1960.921429,1960.921429,282.1428571,175.35,1494.5,14,14,1,7,5,0,0,0,0,0,0
1111,0,23,145,1,1,,,,,65.30785714,10105.82964,,,,,1423.46,1420.731071,4,3,817.3735714,817.3735714,214.2857143,470.695,130.1071429,14,14,1,10,2,1,0,1,0.821785714,0,23.75
1087,1,29,34,1,1,18,,,,0,0,3687.26,,,,1430.577143,1428.5825,3,2,1508.785714,80.21428571,0,80.21428571,0,2,1,0,1,0,1,1,0,8.805892857,4.357142857,0
253,1,37,13,1,,,1,1,,64.68964286,,,0,779.2857143,,1437.008929,1434.618929,7,3,1656.785714,1654.428571,0,0,535.8571429,14,10,0,0,5,0,0,0,0,0,0
600,1,50,150,1,1,4,,,,1189.3225,8771.733571,28004.9075,,,,1441.382143,515.5107143,17,8,1421.702143,1392.510714,214.2857143,105.925,35.71428571,21,12,2,4,1,0,0,1,0,0,10.92857143
1193,1,48,16,2,,,1,,,4180.6975,,,0,,,1442.837857,1151.652857,23,21,1661.201071,1207.906429,507.1428571,331.15,75.17857143,55,36,6,21,2,0,0,0,0,0,0
558,0,29,172,1,,,,,,393.4128571,,,,,,1448.2725,1448.2725,3,3,1754.992857,1754.992857,767.8571429,337.4571429,645.75,34,34,4,12,17,0,0,1,0,0,8.318214286
1345,0,22,152,1,2,,,1,1,490.44,73.4625,,,158.6428571,4250.116786,1449.070714,1074.465,9,3,1591.104286,1130.532143,53.57142857,497.9464286,629.2857143,18,11,1,6,4,0,0,1,0,0,14.2075
1307,0,50,150,1,,,1,,,0.012857143,,,0,,,1452.4725,1452.4725,4,4,1305.118214,1305.118214,517.8571429,284.8325,497.1428571,35,35,3,14,16,0,0,0,0,0,0
461,0,17,64,1,1,,,,,6.537857143,6128.227857,,,,,1463.916071,1463.800714,5,4,1590.598214,1590.598214,0,340.7517857,719.9642857,18,18,0,3,12,0,0,0,0,0,0
1328,1,54,52,1,,7,,,,505.8885714,,0,,,,1467.727857,1467.727857,3,3,1490.339286,1490.339286,303.5714286,275.2678571,905.8214286,51,51,6,18,21,0,0,0,0,0,0
469,1,38,183,1,,,,,,4415.646071,,,,,,1484.008929,1484.008929,5,5,1549.925,1549.925,500,0,789.9285714,13,13,1,0,7,0,0,0,0,0,0
256,0,29,93,1,,,1,,,572.1632143,,,0,,,1492.993929,1443.505,4,2,612.2060714,612.2060714,107.1428571,262.3528571,0,14,14,2,7,0,0,0,0,0,0,0
1615,1,7,180,2,1,,1,,,118.9389286,314.0471429,,0,,,1497.35,1497.333214,5,4,1877.456071,1877.456071,178.5714286,3.884642857,1694.785714,16,16,1,1,13,0,0,0,0,0,0
691,0,41,216,1,,,,,,225.8607143,,,,,,1500.005,1500.005,3,3,1667.939286,1667.939286,142.8571429,252.975,1264.928571,38,38,2,14,19,0,0,1,0,0,4.642857143
556,1,39,160,1,,,,,,227.2621429,,,,,,1500.005714,1500.005714,6,6,1355.946429,1355.946429,35.71428571,584.4107143,732.4285714,38,38,1,29,7,1,0,0,4.179285714,0,0
684,1,43,165,1,2,3,,,,20.96642857,12881.37107,20469.94,,,,1505.419286,1499.402857,3,2,699.3153571,699.3153571,285.7142857,281.4582143,132.1428571,13,13,1,10,2,0,0,0,0,0,0
1070,1,24,97,2,,,1,,,176.8125,,,0,,,1513.675,1200.983929,13,11,1550.395714,1200.983929,457.1428571,21.4,408.0714286,22,13,2,1,6,1,0,0,9.376964286,0,0
1335,0,70,9,1,,,1,,,91.28321429,,,0,,,1515.2725,1352.723571,12,9,1326.045357,1163.502143,178.5714286,147.5960714,672.1785714,25,22,2,8,8,0,1,0,0,407.9625,0
969,1,22,8,1,,,,,,10820.70857,,,,,,1520.266786,1520.266786,2,2,562.6771429,562.6771429,0,241.8557143,317.8928571,32,32,0,21,10,0,1,0,0,4.501071429,0
